event_id,japones,en_final,estado
21060000,a$■dbg_%d章スタートデータ作成,,pending
21060000,�ぜんたい,,pending
21060000,"�,このトビラのカギをもってないようだ。",,pending
21070000,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
21070000,%s\nを%1F手に%1F入れた！,,pending
21070000,■イベント開始■,,pending
21070000,■イベント終了■,,pending
21070000,■ケータイ着信,,pending
21070000,P■ケータイアイコン表示,,pending
21070000,Y■ケータイ発信,,pending
21070000,C<--------------------チーム　の情報--------------------,,pending
21070000,R<--------------------その他　の情報--------------------,,pending
21070000,■dbg_地図開示,,pending
21070000,�■キャラバン瞳子配置,,pending
21070000,､■キャラバン火来配置,,pending
21070000,ｮ■キャラバン古株配置,,pending
21070000,ﾄどこへ%1F行きますか？,,pending
21070000,�(%2F全体マップに　%2F移動しますか？,,pending
21070000,ﾕ■スカウト＞ケータイ,,pending
21070000,$■初回ミニマップ読み込みなし,,pending
21070000,■初回BGM読み込みなし,,pending
21070000,★次の章へ⇒⇒⇒%d★,,pending
21070000,■イベントカウント＝%d■,,pending
21070000,■ストーリーフラグ＝%d■,,pending
21070000,n■試合番号＝%d■,,pending
21070000,o■ゲームモード＝%d■,,pending
21070000,=<--------------------パーティの情報--------------------,,pending
21070000,O<--------------------スカウトの情報--------------------,,pending
21070000,a$■dbg_%d章スタートデータ作成,,pending
21070000,�ぜんたい,,pending
21070000,"�,このトビラのカギをもってないようだ。",,pending
21080000,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
21080000,%s\nを%1F手に%1F入れた！,,pending
21080000,■イベント開始■,,pending
21080000,■イベント終了■,,pending
21080000,■ケータイ着信,,pending
21080000,P■ケータイアイコン表示,,pending
21080000,Y■ケータイ発信,,pending
21080000,C<--------------------チーム　の情報--------------------,,pending
21080000,R<--------------------その他　の情報--------------------,,pending
21080000,■dbg_地図開示,,pending
21080000,�■キャラバン瞳子配置,,pending
21080000,､■キャラバン火来配置,,pending
21080000,ｮ■キャラバン古株配置,,pending
21080000,ﾄどこへ%1F行きますか？,,pending
21080000,�(%2F全体マップに　%2F移動しますか？,,pending
21080000,T■スカウト＞ケータイ,,pending
21080000,$■初回ミニマップ読み込みなし,,pending
21080000,■初回BGM読み込みなし,,pending
21080000,★次の章へ⇒⇒⇒%d★,,pending
21080000,■イベントカウント＝%d■,,pending
21080000,■ストーリーフラグ＝%d■,,pending
21080000,n■試合番号＝%d■,,pending
21080000,o■ゲームモード＝%d■,,pending
21080000,=<--------------------パーティの情報--------------------,,pending
21080000,O<--------------------スカウトの情報--------------------,,pending
21080000,a$■dbg_%d章スタートデータ作成,,pending
21080000,�ぜんたい,,pending
21080000,"�,このトビラのカギをもってないようだ。",,pending
21090000,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
21090000,%s\nを%1F手に%1F入れた！,,pending
21090000,■イベント開始■,,pending
21090000,■イベント終了■,,pending
21090000,■ケータイ着信,,pending
21090000,P■ケータイアイコン表示,,pending
21090000,Y■ケータイ発信,,pending
21090000,C<--------------------チーム　の情報--------------------,,pending
21090000,R<--------------------その他　の情報--------------------,,pending
21090000,■dbg_地図開示,,pending
21090000,�■キャラバン瞳子配置,,pending
21090000,､■キャラバン火来配置,,pending
21090000,ｮ■キャラバン古株配置,,pending
21090000,ﾄどこへ%1F行きますか？,,pending
21090000,�(%2F全体マップに　%2F移動しますか？,,pending
21090000,�■スカウト＞ケータイ,,pending
21090000,$■初回ミニマップ読み込みなし,,pending
21090000,■初回BGM読み込みなし,,pending
21090000,★次の章へ⇒⇒⇒%d★,,pending
21090000,■イベントカウント＝%d■,,pending
21090000,■ストーリーフラグ＝%d■,,pending
21090000,n■試合番号＝%d■,,pending
21090000,o■ゲームモード＝%d■,,pending
21090000,=<--------------------パーティの情報--------------------,,pending
21090000,O<--------------------スカウトの情報--------------------,,pending
21090000,a$■dbg_%d章スタートデータ作成,,pending
21090000,�ぜんたい,,pending
21090000,"�,このトビラのカギをもってないようだ。",,pending
21100000,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
21100000,%s\nを%1F手に%1F入れた！,,pending
21100000,■イベント開始■,,pending
21100000,■イベント終了■,,pending
21100000,■ケータイ着信,,pending
21100000,P■ケータイアイコン表示,,pending
21100000,Y■ケータイ発信,,pending
21100000,C<--------------------チーム　の情報--------------------,,pending
21100000,R<--------------------その他　の情報--------------------,,pending
21100000,■dbg_地図開示,,pending
21100000,�■キャラバン瞳子配置,,pending
21100000,､■キャラバン火来配置,,pending
21100000,ｮ■キャラバン古株配置,,pending
21100000,ﾄどこへ%1F行きますか？,,pending
21100000,�(%2F全体マップに　%2F移動しますか？,,pending
21100000,�■スカウト＞ケータイ,,pending
21100000,$■初回ミニマップ読み込みなし,,pending
21100000,■初回BGM読み込みなし,,pending
21100000,★次の章へ⇒⇒⇒%d★,,pending
21100000,■イベントカウント＝%d■,,pending
21100000,■ストーリーフラグ＝%d■,,pending
21100000,n■試合番号＝%d■,,pending
21100000,o■ゲームモード＝%d■,,pending
21100000,=<--------------------パーティの情報--------------------,,pending
21100000,O<--------------------スカウトの情報--------------------,,pending
21100000,a$■dbg_%d章スタートデータ作成,,pending
21100000,�ぜんたい,,pending
21100000,"�,このトビラのカギをもってないようだ。",,pending
21110000,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
21110000,%s\nを%1F手に%1F入れた！,,pending
21110000,■イベント開始■,,pending
21110000,■イベント終了■,,pending
21110000,■ケータイ着信,,pending
21110000,P■ケータイアイコン表示,,pending
21110000,Y■ケータイ発信,,pending
21110000,�<--------------------チーム　の情報--------------------,,pending
21110000,�<--------------------その他　の情報--------------------,,pending
21110000,ｸ■dbg_地図開示,,pending
21110000,=■キャラバン瞳子配置,,pending
21110000,J■キャラバン火来配置,,pending
21110000,T■キャラバン古株配置,,pending
21110000,jどこへ%1F行きますか？,,pending
21110000,�(%2F全体マップに　%2F移動しますか？,,pending
21110000,R■スカウト＞ケータイ,,pending
21110000,$■初回ミニマップ読み込みなし,,pending
21110000,■初回BGM読み込みなし,,pending
21110000,★次の章へ⇒⇒⇒%d★,,pending
21110000,■イベントカウント＝%d■,,pending
21110000,■ストーリーフラグ＝%d■,,pending
21110000,n■試合番号＝%d■,,pending
21110000,o■ゲームモード＝%d■,,pending
21110000,�<--------------------パーティの情報--------------------,,pending
21110000,�<--------------------スカウトの情報--------------------,,pending
21110000,$■dbg_%d章スタートデータ作成,,pending
21110000,�ぜんたい,,pending
21110000,"0,このトビラのカギをもってないようだ。",,pending
21110000,"E,このトビラのカギをもってないようだ。",,pending
21500000,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
21500000,%s\nを%1F手に%1F入れた！,,pending
21500000,■イベント終了■,,pending
21500000,■ケータイ着信,,pending
21500000,Y■ケータイ発信,,pending
21500000,@Xこれがエイリアの%2F特訓…。　\nなんか　すっげえ\nパワーアップした%1F気がするぞ！,,pending
21500000,BLああ　ここできたえれば\nイプシロンだって\n%1F越えられるかもしれない。,,pending
21500000,D@そうね…。\nひとまずは　ここで\n%2F特訓をつづけましょう。,,pending
21500000,FDわたしは　%1F少し%1F用があるので\nキャラバンに%1F戻ります。,,pending
21500000,\\マネージャーのみんなは\nここにエイリアの%2F秘密が%1F無いか\n%1F調べてもらえるかしら。,,pending
21500000,^%2F了解しました！,,pending
21500000,aXがんばって　みんな。\n%2F特訓を%1F終わりにしたかったら\nわたしに%1F声をかけてね。,,pending
21500000,c4ビックリハウスの%1F外で\n%1F待っているからね。,,pending
21500000,"�,特訓が終わったら　木野に報告しよう！",,pending
21500000,ｾ8%1F先ヘ　ススミタイナラ\nワタシニ　%1F勝ッテミロ！,,pending
21500000,�8オマエタチノ　%1F勝チダ！\n%1F先ニ　ススムガイイ。,,pending
21500000,�(どこかで%1F扉が%1F開いたようだ。,,pending
21500000,�<オマエタチノ　%1F負ケダ。\nデナオシテ　マタ%1F来イ。,,pending
21500000,O<ワタシガ　%2F最後ノ%2F試練ダ。\nサア　%1F勝テルカナ？,,pending
21500000,{<ヨクヤッタ！\nコレデ　オマエタチハ\n%1F強クナッタゾ。,,pending
21500000,�4オシカッタナ。\nイツデモ　%2F挑戦マッテルゾ。,,pending
21500000,ｲ@オカエリナサイ。\nコチラガ　%2F今回ノ%2F結果　ニナリマス。,,pending
21500000,ｻ@ザンネン　デシタネ！！\n%1F次ハ　クリア　シテクダサイ！,,pending
21500000,$■初回ミニマップ読み込みなし,,pending
21500000,■初回BGM読み込みなし,,pending
21500000,■イベント開始■,,pending
21500000,★次の章へ⇒⇒⇒%d★,,pending
21500000,■イベントカウント＝%d■,,pending
21500000,■ストーリーフラグ＝%d■,,pending
21500000,P■ケータイアイコン表示,,pending
21500000,n■試合番号＝%d■,,pending
21500000,o■ゲームモード＝%d■,,pending
21500000,�■キャラバン瞳子配置,,pending
21500000,�■キャラバン火来配置,,pending
21500000,■キャラバン古株配置,,pending
21500000,@とっくん,,pending
21500000,Dとっくん,,pending
21500000,Fすこ,,pending
21500000,Fよう,,pending
21500000,Fもど,,pending
21500000,\ひみつ,,pending
21500000,\しら,,pending
21500000,^りょうかい,,pending
21500000,aとっくん,,pending
21500000,aこえ,,pending
21500000,cそと,,pending
21500000,ｾさき,,pending
21500000,Oさいご,,pending
21500000,Oしれん,,pending
21500000,{つよ,,pending
21500000,�ちょうせん,,pending
21500000,ｲこんかい,,pending
21500000,ｲけっか,,pending
21500000,ｻつぎ,,pending
22010100,■キャラバン火来配置,,pending
22010100,■キャラバン古株配置,,pending
22010100,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
22010100,%s\nを%1F手に%1F入れた！,,pending
22010100,■イベント終了■,,pending
22010100,�■ケータイアイコン表示,,pending
22010100,� %1F守〜！　%1F起きなさい。,,pending
22010100,�4%2F今日からまた%2F練習　%1F始まるんでしょー！,,pending
22010100,ｷ4ほらほら！\nいつまでも%1F寝てるんじゃないの！,,pending
22010100,ｽ なんだよ　%1F母ちゃん…。,,pending
22010100,ｽかあ,,pending
22010100,ﾀ`なんだよじゃないわよ！\n%2F今日から%2F練習だってさわいで\nなかなか%1F寝ないからでしょう！,,pending
22010100,ﾃ\さあ！\n%1F早く%1F着がえて%1F下りて%1F来なさい！\n%1F朝ごはんなら　できてるからね！,,pending
22010100,ﾒれんしゅう,,pending
22010100,ﾛ うあーっ！！　そうだった！,,pending
22010100,ﾞ(%2F今日からひさびさの%2F練習だっ！,,pending
22010100,� こうしちゃ　いられないや！,,pending
22010100,%1F母ちゃん　おかわりー！,,pending
22010100,Pそれでさ〜\n%2F昨日じいちゃんが%1F夢の%1F中に\n%1F出てきて%1F言ったんだ！,,pending
22010100,`「%1F守！\n　どんな%1F時でも　あきらめるな！\n　%2F努力すれば　かなわない%1F夢はない！」,,pending
22010100,"""8「そして\n　%1F勝てない%2F試合もない！」ってさ！",,pending
22010100,%(さすがだよな〜！\nじいちゃんは！,,pending
22010100,+X%4F全国大会%2F優勝チームのキャプテンが\n%2F朝練に%2F遅刻じゃ　かっこ%1F悪いわよ！,,pending
22010100,+あされん,,pending
22010100,FXわわ　ホントだ！\n%1F早く%2F準備して　%3F河川敷の\nグラウンドに%1F行かなくちゃ！,,pending
22010100,"J,じゃあ%1F母ちゃん　%1F行って%1F来る！",,pending
22010100,M じいちゃん オレやるぞ！,,pending
22010100,f8まったく…\nサッカー%2F以外は%1F頭にないんだから。,,pending
22010100,fあたま,,pending
22010100,n0いったい　%1F誰に%1F似たのかしらねえ…。,,pending
22010100,■キャラバン瞳子配置,,pending
22010100,$■初回ミニマップ読み込みなし,,pending
22010100,■初回BGM読み込みなし,,pending
22010100,■イベント開始■,,pending
22010100,★次の章へ⇒⇒⇒%d★,,pending
22010100,■イベントカウント＝%d■,,pending
22010100,■ストーリーフラグ＝%d■,,pending
22010100,3もくてき,,pending
22010100,b■ケータイ着信,,pending
22010100,�■ケータイ発信,,pending
22010100,ｰ■試合番号＝%d■,,pending
22010100,ｱ■ゲームモード＝%d■,,pending
22010100,�れんしゅう,,pending
22010100,�$もう！\n%1F起きなさいったら！,,pending
22010100,ｺう〜ん…。,,pending
22010100,ﾀきょう,,pending
22010100,ﾀれんしゅう,,pending
22010100,ﾃはや,,pending
22010100,ﾃあさ,,pending
22010100,"ﾒ,う　う〜ん。\nそうか　%2F練習か…。",,pending
22010100,ﾞきょう,,pending
22010100,ﾞれんしゅう,,pending
22010100,"""しあい",,pending
22010100,(0%1F守！\n%1F急がないと　%2F時間　%2F時間！,,pending
22010100,(まもる,,pending
22010100,(いそ,,pending
22010100,(じかん,,pending
22010100,+ぜんこくたいかい,,pending
22010100,+ゆうしょう,,pending
22010100,+ちこく,,pending
22010100,+わる,,pending
22010100,Fはや,,pending
22010100,Fじゅんび,,pending
22010100,Fかせんじき,,pending
22010100,Jかあ,,pending
22010100,P%1F次は%2F世界だー！,,pending
22010100,Pつぎ,,pending
22010100,Pせかい,,pending
22010100,fいがい,,pending
22010100,nだれ,,pending
22010200,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
22010200,%s\nを%1F手に%1F入れた！,,pending
22010200,!■ケータイ着信,,pending
22010200,M■ケータイアイコン表示,,pending
22010200,�h%1F急いでいるようじゃな。\nそういう%1F時は　タッチペンで\n%1F下%2F画面をスライドしてみるがよい！,,pending
22010200,�(ほれ　ちょっとやってみせなさい。,,pending
22010200,�Dタッチペンを%1F使って\n%1F下%2F画面をスライドさせてみよう！,,pending
22010200,0どうしたんじゃ？\nもう　へこたれたのかの？,,pending
22010200,(もうしばらく　なぞってみなさい。,,pending
22010200,おはよう！\n%2F円堂くん！,,pending
22010200,l%1F急いでいるようじゃな。\nそういう%1F時は　タッチペンで\n%1F大きく%1F下%2F画面をなぞってみるがよい！,,pending
22010200,Hそうすれば%1F早く%2F移動できて\nチコクの%2F心配もなくなるぞい！,,pending
22010200,"""8ダッシュはＢボタンを%1F押しても\nできるからの。",,pending
22010200,$Xそれから　%1F次に%1F向かうべきところは\n%1F上%2F画面に%1F常に%2F表示されておる。,,pending
22010200,&Tこれさえあれば\nチコクとも%2F迷子ともおさらばじゃ！\nよう%1F覚えておきなされ！,,pending
22010200,$■初回ミニマップ読み込みなし,,pending
22010200,■初回BGM読み込みなし,,pending
22010200,■イベント開始■,,pending
22010200,■イベント終了■,,pending
22010200,★次の章へ⇒⇒⇒%d★,,pending
22010200,■イベントカウント＝%d■,,pending
22010200,■ストーリーフラグ＝%d■,,pending
22010200,V■ケータイ発信,,pending
22010200,k■試合番号＝%d■,,pending
22010200,l■ゲームモード＝%d■,,pending
22010200,� おはよう！\n%2F円堂くん！,,pending
22010200,�えんどう,,pending
22010200,$つぎ,,pending
22010200,$うえ,,pending
22010200,$がめん,,pending
22010200,$つね,,pending
22010200,$ひょうじ,,pending
22010200,&まいご,,pending
22010200,&おぼ,,pending
22010300,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
22010300,%s\nを%1F手に%1F入れた！,,pending
22010300,■イベント終了■,,pending
22010300,P■ケータイアイコン表示,,pending
22010300,Y■ケータイ発信,,pending
22010300,\<もちろん　【%2F十字ボタン】でも\n%2F移動できるぞい。,,pending
22010300,^\【Ｂボタン】を%1F押しながら\n【%2F十字ボタン】で%2F移動すると\nダッシュするからの。,,pending
22010300,`<%2F円堂くんの　やりやすい%1F方で\n%1F試してみなされ。,,pending
22010300,e$おっと！　そうじゃそうじゃ。,,pending
22010300,hH%1F次に%1F向かうべきところは\n%1F上%2F画面に%2F表示されておる。,,pending
22010300,"k,ほれ　%1F上%2F画面を%1F見てみなさい。",,pending
22010300,�@%1F今　%2F点滅しているところが\n%1F次の%2F目的となっとる。,,pending
22010300,�もくてき,,pending
22010300,"�,そしてコレが　%2F目的の%2F方向で…。",,pending
22010300,ﾋTこれさえあれば\nチコクとも%2F迷子ともおさらばじゃ！\nよう%1F覚えておきなされ！,,pending
22010300,$■初回ミニマップ読み込みなし,,pending
22010300,■初回BGM読み込みなし,,pending
22010300,■イベント開始■,,pending
22010300,★次の章へ⇒⇒⇒%d★,,pending
22010300,■イベントカウント＝%d■,,pending
22010300,■ストーリーフラグ＝%d■,,pending
22010300,■ケータイ着信,,pending
22010300,n■試合番号＝%d■,,pending
22010300,o■ゲームモード＝%d■,,pending
22010300,30おーい。\nそろそろ　もどってこんかのー！,,pending
22010300,"Z,よしよし。\nなかなか　スジが%1F良い。",,pending
22010300,\じゅうじ,,pending
22010300,\いどう,,pending
22010300,^じゅうじ,,pending
22010300,^いどう,,pending
22010300,`えんどう,,pending
22010300,`ほう,,pending
22010300,`ため,,pending
22010300,hつぎ,,pending
22010300,hうえ,,pending
22010300,hがめん,,pending
22010300,hひょうじ,,pending
22010300,kうえ,,pending
22010300,kがめん,,pending
22010300,�てんめつ,,pending
22010300,�ほうこう,,pending
22010300,ｷ(コレが　%3F目的地となっておる！,,pending
22010300,ｷもくてきち,,pending
22010300,ﾋまいご,,pending
22010300,ﾋおぼ,,pending
22010500,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
22010500,%s\nを%1F手に%1F入れた！,,pending
22010500,ｳ■ケータイ発信,,pending
22010500,YHつかれたら　メニューから\n【セーブ】しておくのを%1F忘れるなよ。,,pending
22010500,[Dせっかくの%2F練習がムダになっちまったら\nもったいないもんな！,,pending
22010500,]Pあっ　それともう%1F１つ！\nほら　あそこに\n%1F光ってる%1F床があるだろう？,,pending
22010500,]ゆか,,pending
22010500,vhあれは%2F元気を%1F与えてくれるとこなんだ。\nつかれたら　%2F利用してみるのも\nいいかもしれないぜ？,,pending
22010500,xHちなみに　アイテムを%1F使っても\n%2F回復することができるからな。,,pending
22010500,�pそれと　そういう%2F説明は\n【Ｘボタン】を%1F押して【システム】の\n【ヘルプ】を%1F選べば　%1F見られるんだ！,,pending
22010500,�d%1F他にも　いろいろ%1F教えてやりたいけど\nくわしくは　そこにいる\nじいさんに%1F聞いてみな！,,pending
22010500,�@オレも　そのじいさんに\nいろいろ　%1F教えてもらったんだ！,,pending
22010500,$■初回ミニマップ読み込みなし,,pending
22010500,■初回BGM読み込みなし,,pending
22010500,■イベント開始■,,pending
22010500,■イベント終了■,,pending
22010500,%★次の章へ⇒⇒⇒%d★,,pending
22010500,+ ■イベントカウント＝%d■,,pending
22010500,0 ■ストーリーフラグ＝%d■,,pending
22010500,Kもくてき,,pending
22010500,z■ケータイ着信,,pending
22010500,ｪ■ケータイアイコン表示,,pending
22010500,ﾈ■試合番号＝%d■,,pending
22010500,ﾉ■ゲームモード＝%d■,,pending
22010500,W@おっ　%2F円堂じゃないか。\n%2F今日も%1F朝から%2F練習か？,,pending
22010500,Wえんどう,,pending
22010500,Wきょう,,pending
22010500,Wあさ,,pending
22010500,Wれんしゅう,,pending
22010500,Yわす,,pending
22010500,[れんしゅう,,pending
22010500,]ひと,,pending
22010500,]ひか,,pending
22010500,vげんき,,pending
22010500,vあた,,pending
22010500,vりよう,,pending
22010500,xつか,,pending
22010500,xかいふく,,pending
22010500,�せつめい,,pending
22010700,■キャラバン火来配置,,pending
22010700,■キャラバン古株配置,,pending
22010700,",%sの\n%3F秘伝書を%1F手に%1F入れた！",,pending
22010700,%s\nを%1F手に%1F入れた！,,pending
22010700,$■初回ミニマップ読み込みなし,,pending
22010700,■初回BGM読み込みなし,,pending
22010700,b■ケータイ着信,,pending
22010700,�■ケータイアイコン表示,,pending
22010700,�■ケータイ発信,,pending
22010700,!$キャプテン！　%2F大変です！！,,pending
22010700,ﾕま　%1F待てっ！,,pending
22010700,X %2F風丸　%1F知ってるのか？,,pending
22010700,\`ああ！　%3F陸上部にいた%1F時の\n%2F仲間だったんだ。\nこれはいったい　どうなってるんだ！,,pending
22010700,zT…こいつら　%2F様子がおかしいぞ。\nまるで%1F何かに\nあやつられているようだ。,,pending
22010700,�<くくくっ…\n%1F待っていたぞ　%2F雷門サッカー%1F部。,,pending
22010700,�\あの%1F方たちが　%1F出るまでもない。\nキサマらごとき\nわれらが%1F片づけてくれるわ！,,pending
22010700,!Hな　なんで\nサッカー%1F部でもないあいつらが\nサッカーバトルを？,,pending
22010700,$Tどうしたんだよ　%1F主%1F野！\nオレが　わからないのか\nオレたち　%2F仲間だろ？,,pending
22010700,"',ふん　%2F仲間だと？\n%1F笑わせるな。",,pending
